zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
90723,Male,32,2nd Ave,84,never_married,high_school,no_degree,mexican,police_officer,Gonzalezoquendo,Hector,Johan,6,Paramount,CA,USA,Los Angeles County,1463b607-9c74-478d-bb87-5ac88fe71ab9
53105,Male,51,Main Pl,,never_married,bachelors,arts_humanities,white,police_officer,Smit,Jeffrey,W,48,Burlington,WI,USA,Racine County,6e5c1ad6-f701-41e5-95b4-f7f19704a7d3
95765,Male,21,Cypress Point Dr,,never_married,high_school,no_degree,southeast asian,police_officer,Chon,Robin,,134,Rocklin,CA,USA,Placer County,8bd75a5d-aedf-4947-ac92-9c5cbc220dd2
98375,Male,39,Brooks Rd E,,never_married,high_school,no_degree,white,police_officer,Isaacs,Charles,,76,Puyallup,WA,USA,Pierce County,f01f0c27-d515-4b8d-a28d-71cfc77c19dc
87104,Male,34,Grosseto Lane,,never_married,bachelors,business,white,police_officer,Wilson,Ryan,Martin,72,Albuquerque,NM,USA,Bernalillo County,58297a96-e342-4112-b972-8f7894da12b5
15410,Male,30,Towne Blvd,,married_present,bachelors,arts_humanities,white,police_officer,Curet,Spencer,Molnar,204,Adah,PA,USA,Fayette County,8d6606ee-e307-482c-a75d-8868380e66a7
73129,Female,44,Arbor Street,,never_married,less_than_9th,no_degree,white,police_officer,Lowe,Cynthia,,273,Oklahoma City,OK,USA,Cleveland County,1d9cb13a-c8cc-4256-93df-8613b8c4a4f1
13839,Male,49,Goodrich Road,,married_present,some_college,no_degree,white,police_officer,Whitney,William,Potter,355,Sidney Center,NY,USA,Delaware County,f6ef1075-2c83-4351-b9ff-5bd230abab53
8105,Male,45,Stanmore Dr,,divorced,high_school,no_degree,white,police_officer,Dempsey,Michael,Amato,205,Camden,NJ,USA,Camden County,439436ad-17ab-4ca4-82cc-a20182af26bd
11714,Male,56,Lusbys Ln,,married_present,some_college,no_degree,white,police_officer,Carter,Benjamin,T,42,Bethpage,NY,USA,Nassau County,67a18ff0-2328-4249-ac32-34db0412ff97
7728,Male,39,Marinelli Rd,,divorced,bachelors,arts_humanities,black,police_officer,Slack,Cepeda,Richard,2,Freehold,NJ,USA,Ocean County,31a33d60-77d3-4662-9e65-07dcb900071f
34242,Male,68,Ballantrae Ct,102,married_present,associates,no_degree,white,police_officer,Morris,Tommie,Joseph,39,Sarasota,FL,USA,Sarasota County,d5b28d04-8635-4ea2-93fa-e0390b484540
27511,Male,35,Grayridge Dr,,never_married,some_college,no_degree,south asian,police_officer,Godiwala,Travis,Torres,162,Cary,NC,USA,Wake County,3962e0ae-6002-48e7-b9e0-0b3e5255e17a
43011,Male,31,Osceola Avenue,,never_married,high_school,no_degree,east asian,police_officer,Lee,Xuefeng,Ok,1,Centerburg,OH,USA,Knox County,c7d8d038-fdb9-4bfe-a3a2-c6e692b2934a
84128,Male,25,E 31st Ave,,separated,9th_12th_no_diploma,no_degree,mexican,police_officer,Hernandez,Ruben,Flavio,24,West Valley City,UT,USA,Salt Lake County,97d8327e-688f-47e5-a710-97bcc03399f9
91501,Male,68,S El Camino Real S,,separated,bachelors,education,white,police_officer,Nadratowski,Adam,Stricklan,47,Burbank,CA,USA,Los Angeles County,a32450ad-bb2c-4f7b-a97c-f5e43309c019
85248,Female,28,San Luis St,,never_married,some_college,no_degree,white,police_officer,Kernea,Clarissa,Marie,313,Chandler,AZ,USA,Maricopa County,c035ea3d-dd34-4e75-8803-642af086aefa
92618,Female,24,Mable Ave,,never_married,associates,no_degree,southeast asian,police_officer,Nguyen,Dorothy,Tran,371,Irvine,CA,USA,Orange County,068097c3-d495-4ba8-94de-0b3f7b49392a
77356,Male,21,Teakwood Drive,,never_married,some_college,no_degree,white,police_officer,Magers,Richard,H,227,Montgomery,TX,USA,Grimes County,44d77b7d-49e4-406c-9a19-34cde5da8dce
19111,Male,41,Ogden Avenue,,never_married,high_school,no_degree,black,police_officer,Robinson,Brian,Guy,529,Philadelphia,PA,USA,Philadelphia County,22c4c0a8-04bd-4861-b6ea-87aeda5dd873
71028,Male,26,Rosa Ave,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Trosclair,William,Craig,1056,Gibsland,LA,USA,Claiborne Parish,071e9c47-5a0c-4662-bbbf-3cf6b8c46bbb
77043,Male,31,Jefferson Ave,,married_present,some_college,no_degree,black,police_officer,Igbo,Kameron,J,109,Houston,TX,USA,Harris County,14fb9f9c-e411-4e53-ba09-60832437f455
12203,Male,29,Buttonball Road,,never_married,some_college,no_degree,black,police_officer,Koroma,Brian,Lashawn,603,Albany,NY,USA,Albany County,3ddf1674-5258-4c3d-b8c9-08b877c3b89c
20745,Male,25,Xenia Ave,,never_married,high_school,no_degree,black,police_officer,Steele,Charles,Warren,47,Oxon Hill,MD,USA,Prince George's County,36eee2cc-02c2-4836-a9b1-56f61f87c0c2
91710,Male,44,English Ct,,married_present,some_college,no_degree,white,police_officer,Iding,Matthew,,12,Chino,CA,USA,San Bernardino County,cd1278e0-d467-4ad7-a55f-451952a3a4cf
11232,Male,38,Jackson Street,,never_married,bachelors,stem,white,police_officer,Starvaggi,Richard,Thomas,49,Brooklyn,NY,USA,Kings County,2c25b8a6-9661-4a84-925a-82f137b5be74
80525,Male,24,E Warren Cir,,never_married,some_college,no_degree,white,police_officer,Sweatman,Samuel,R,260,Fort Collins,CO,USA,Larimer County,00aba9b2-d2d4-41ab-85a9-e95748a94d3e
92627,Male,47,Elmhurst Ln,,married_present,bachelors,arts_humanities,white,police_officer,Mckinney,Aidan,B,24,Costa Mesa,CA,USA,Orange County,0cf99b7d-0891-44da-b7ae-552bfbf49baa
46217,Male,25,N Pleasant View Road,,married_present,bachelors,business,black,police_officer,Glenn,Nigel,Jamorris,49,Indianapolis,IN,USA,Marion County,c71a693c-6b33-452c-98f5-17611c367701
31904,Male,71,Desoto Pl,,separated,high_school,no_degree,white,police_officer,Malsbury,Christopher,Blake,340,Columbus,GA,USA,Muscogee County,3a64bd3f-9f48-4596-98cf-232ce5b75da6
81082,Male,64,State Highway 46,,never_married,some_college,no_degree,white,police_officer,Chastian,Daniel,Jeffrey,152,Trinidad,CO,USA,Las Animas County,c5a4ffbb-d8e9-4b65-9d38-d5996858787c
55404,Male,28,102nd St,,never_married,bachelors,stem,black,police_officer,Williams,Hardie,O,2,Minneapolis,MN,USA,Hennepin County,f35c7569-8e0e-421f-84d5-4bb467ac6411
34655,Male,51,Scott Rd,,married_present,high_school,no_degree,white,police_officer,Paul,David,Steve,207,New Port Richey,FL,USA,Pasco County,b5f6f504-df32-446f-82fe-ac6fdd96f4ea
72058,Male,28,Treebrooke Ln,,married_present,high_school,no_degree,white,police_officer,Reese,Cecil,James,56,Greenbrier,AR,USA,Faulkner County,af63512b-1052-4003-8e25-db6d1a827fda
60950,Male,31,S 7th St,,never_married,high_school,no_degree,white,police_officer,Hassy,Mike,Brown,458,Manteno,IL,USA,Will County,be392b01-7d4e-467f-a6d5-aa07faa13578
85303,Male,44,North 124th Drive,,married_present,some_college,no_degree,white,police_officer,Shoff,Martin,Adam,1,Glendale,AZ,USA,Maricopa County,fc8e4d37-15d9-45d4-bb75-72c13058d316
44406,Male,43,11th St,,married_present,bachelors,arts_humanities,black,police_officer,Boatright,Brandon,Tyrone,388,Canfield,OH,USA,Mahoning County,c7b653eb-5216-4c6f-b645-e55e0f7367e4
30092,Male,35,Quail Hollow Rd,217,married_present,high_school,no_degree,white,police_officer,Eshelman,Harry,Holman,44,Peachtree Corners,GA,USA,Gwinnett County,a327808c-a9e7-4153-a8a3-124f9d4c7407
72335,Male,63,Pen Oak Dr,,divorced,bachelors,education,black,police_officer,Karnley,James,,77,Forrest City,AR,USA,St. Francis County,c22b191d-a392-4c83-ab7e-b2946871075a
44106,Male,23,Swartout Rd,,never_married,some_college,no_degree,white,police_officer,Garmon,Jerry,Harold,336,Cleveland,OH,USA,Cuyahoga County,aa27e02f-92ad-426d-81a7-abb3bb462d0a
54660,Male,56,Ripple Run Rd,,married_present,some_college,no_degree,white,police_officer,Gardner,Steven,Conger,78,Tomah,WI,USA,Monroe County,339a14f5-5e5e-48dc-872b-f1b6124adcfe
698,Male,62,Geminis,Delta,married_present,less_than_9th,no_degree,puerto rican,police_officer,Najar,Lucio,,362,Yauco,PR,USA,Yauco Municipio,4613d320-2968-4508-a8a5-5715c94fee47
10460,Male,27,Pine Run Rd,Apartment 102,never_married,high_school,no_degree,black,police_officer,Holmes,Willie,Lee,120,Bronx,NY,USA,Bronx County,53a6d4d9-9b83-40cc-8e64-e262c73f9d82
50627,Male,55,Plymouth St,,married_present,some_college,no_degree,white,police_officer,Demel,David,Gaines,290,Eldora,IA,USA,Grundy County,e4988b2e-8213-4aa7-9c22-0a6b007feca8
90813,Female,33,Gibson Dr,,never_married,9th_12th_no_diploma,no_degree,mexican,police_officer,Pezo,Ailyn,Laura,321,Long Beach,CA,USA,Los Angeles County,da230514-9964-488e-89e5-cce4994f35a5
35611,Male,35,Gramercy Ln,,married_present,graduate,arts_humanities,white,police_officer,Lovell,Douglas,Benjamin,297,Athens,AL,USA,Limestone County,84c7f8d7-551d-485f-a8f0-c49978f67eb3
75126,Female,50,Hawthorne Dr,,divorced,some_college,no_degree,mexican,police_officer,Villasenor,Andrea,,295,Forney,TX,USA,Kaufman County,0e7729f2-c32d-4676-8291-2b589a3b106f
12603,Male,55,Country Manor Way,,married_present,bachelors,arts_humanities,black,police_officer,Townsend,John,,305,Poughkeepsie,NY,USA,Dutchess County,fcaa470d-be01-4b01-8f92-003023341b23
1960,Male,44,Fair Oaks Dr,,never_married,some_college,no_degree,white,police_officer,Parker,Jason,R,172,Peabody,MA,USA,Essex County,97835d87-8e1b-44e6-8655-37cd892d1bf2
91913,Male,56,Homepark Ct,,married_present,9th_12th_no_diploma,no_degree,mexican,police_officer,Vilches,Carlos,,855,Chula Vista,CA,USA,San Diego County,fd5f30a4-0ded-43c5-a50c-e6d562ecbea6
28580,Male,49,River Road,,divorced,less_than_9th,no_degree,white,police_officer,Riggs,Joseph,Adams,370,Snow Hill,NC,USA,Lenoir County,6daa33e8-3922-4dc3-aa23-74b8cb4fe449
64640,Male,56,Granite Rd,,married_present,high_school,no_degree,white,police_officer,Harper,Nicholas,M,15,Gallatin,MO,USA,Daviess County,603c7bb4-3a4b-444d-b0ec-a435512d0a10
6234,Male,21,Simmons Avenue,,never_married,some_college,no_degree,white,police_officer,Budinsky,Richard,Ryan,79,Brooklyn,CT,USA,Windham County,a942aba9-aaa9-4586-aa66-77157a9066be
2871,Male,43,South Union Street,,married_present,graduate,stem,white,police_officer,Horner,Joshua,,592,Portsmouth,RI,USA,Newport County,a8233d20-74b9-4e6e-a64e-76a859e7a136
19468,Male,61,Sea Drift Avenue,,married_present,graduate,business,white,police_officer,Shiver,Michael,P,146,Royersford,PA,USA,Montgomery County,41f8c297-e78c-4a40-832b-c6668d86327f
18058,Female,47,Goldfinch Drive,,married_present,high_school,no_degree,white,police_officer,Sinisi,Suzanne,K,350,Kunkletown,PA,USA,Monroe County,315af9f8-f069-48a9-b6e0-81a5a0d821c9
54730,Male,72,Morgan Park Rd,,married_present,some_college,no_degree,white,police_officer,Powell,Alaa,Jude,427,Colfax,WI,USA,Dunn County,0878dda8-65ac-445f-9def-bd455873fe20
11233,Male,30,Drexel Hills Boulevard,,never_married,bachelors,arts_humanities,black,police_officer,Chavis,Henry,Maurice,165,Brooklyn,NY,USA,Kings County,66ab6fc6-686a-4c19-8d3a-31831f1cdc9e
3301,Male,38,Mechanic Street,,divorced,bachelors,stem_related,nicaraguan,police_officer,Perez,Gabriel,M,43,Concord,NH,USA,Merrimack County,7a2f464d-7532-4fcf-af2e-dadaca8144c1
96044,Male,59,Canyon Boulevard,,divorced,high_school,no_degree,white,police_officer,Kelly,Donald,Benjamin,913,Hornbrook,CA,USA,Siskiyou County,a7f285aa-5dfd-4ca6-862c-9293d60f374f
48051,Male,25,28th St SW,,married_present,some_college,no_degree,white,police_officer,Griggs,Charles,Steven,936,New Baltimore,MI,USA,Macomb County,0efa15da-9acd-453c-85e5-6fdbb8793934
19067,Male,26,51 Ave,,never_married,some_college,no_degree,white,police_officer,Walters,Dustin,Shaun,1,Morrisville,PA,USA,Bucks County,dc8ca350-465d-4dfb-9190-84a76723ebf4
60643,Male,25,West 50th Street,,married_present,graduate,education,white,police_officer,Earnhardt,Randy,Brown,1,Chicago,IL,USA,Cook County,be3a2667-b52a-4fc2-96f8-194d6f858ac7
48236,Male,27,Timberwood Lane,,never_married,bachelors,arts_humanities,black,police_officer,Williams,John,M,225,Grosse Pointe,MI,USA,Macomb County,79166148-3efd-4647-8bb9-0194c92d38e5
73521,Male,74,340th Ave,,widowed,some_college,no_degree,mexican,police_officer,Bikhari,Carlos,D,192,Altus,OK,USA,Jackson County,fbcc9af1-3d43-406a-891a-1c740f403545
43311,Male,61,Bayberry Dr,,divorced,bachelors,arts_humanities,black,police_officer,Johnson,Walter,Anthony,39,Bellefontaine,OH,USA,Logan County,cede0e1f-b30d-4fe2-805b-d069de6fffd5
96777,Male,32,Kawaihae Rd,,never_married,high_school,no_degree,white,police_officer,Stowers,Michael,,37,Pahala,HI,USA,Hawaii County,d17572ea-3321-4a65-8691-5e65812f5cb2
78251,Male,40,Shallow Falls Ln,,divorced,high_school,no_degree,east asian,police_officer,Grogan,Han,,117,San Antonio,TX,USA,Bexar County,9d1d781e-fb49-4b18-ae25-11b594f63fcc
92801,Male,52,Parker Mountain Road,,married_present,high_school,no_degree,mexican,police_officer,Barrios,Alejandro,Lee,21,Anaheim,CA,USA,Orange County,48832bd0-7001-4cd0-92c4-92dbaff7d532
92570,Male,36,Bronco Way,,never_married,less_than_9th,no_degree,mexican,police_officer,Ramos,Jose,,64,Perris,CA,USA,Riverside County,65af25e8-a322-49f9-8b6c-40ae91014819
47837,Male,61,W Albain Rd,,married_present,associates,no_degree,colombian,police_officer,Rivera,Luis,D,310,Carbon,IN,USA,Clay County,d8f39595-3e75-464d-9419-829cb5974253
32218,Female,43,Isabella Dr,,married_present,some_college,no_degree,southeast asian,police_officer,Ramadan,Kanit,,71,Jacksonville,FL,USA,Duval County,878329ac-9b75-4ec2-baeb-9f1d3905ed80
90713,Female,39,W Beacon Ave,,married_present,high_school,no_degree,east asian,police_officer,Wang,Shion,,130,Lakewood,CA,USA,Los Angeles County,8fa95c43-3b9c-4ee6-8222-806c0a106773
42431,Male,27,Hwy 61 N,,divorced,some_college,no_degree,white,police_officer,Mitchell,Thomas,Montgomery,645,Madisonville,KY,USA,Hopkins County,933c3dfe-2e7e-464b-b302-26c0db703bb5
28278,Male,47,Bear Creek Ln,,married_present,high_school,no_degree,south asian,police_officer,Chickoree,Kamran,Wade,501,Charlotte,NC,USA,Mecklenburg County,6ff5a79c-e461-4804-a7d5-a4f33b5190f8
63147,Male,22,S 74 Av E,Unit B,never_married,high_school,no_degree,white,police_officer,Coburn,Craig,Wayne,4,Saint Louis,MO,USA,St. Louis city,e5b9b0e1-e1a3-4196-b6f7-632971fd58f5
37830,Male,58,Monroe Ave,,married_present,less_than_9th,no_degree,white,police_officer,Webb,Lon,Eric,75,Oak Ridge,TN,USA,Anderson County,96b27baf-a29d-4b7d-a77a-d2bcb631829d
91950,Male,48,Ohara Ave,,married_present,high_school,no_degree,southeast asian,police_officer,Fatah,Bounthong,Van,43,National City,CA,USA,San Diego County,3b3d0f33-86e7-4ead-9295-229ef0de00f5
48912,Male,24,Whitehall Dr,,never_married,bachelors,arts_humanities,white,police_officer,Obrien,Kevin,Lee,70,Lansing,MI,USA,Ingham County,5ef853f3-4000-4dd6-b003-1a349ddfd850
31605,Male,22,Elderberry Way,303,never_married,high_school,no_degree,black,police_officer,Minor,Stephan,W,39,Valdosta,GA,USA,Lowndes County,b338edb6-d3e2-42c5-b645-599f442a78ed
42066,Male,42,Mountain View Church Road,,never_married,high_school,no_degree,white,police_officer,Ryback,Daniel,D,17,Mayfield,KY,USA,Hickman County,f6d690a6-137c-4bb3-8972-0beb0c6039e7
35405,Male,18,Mcever Park Dr NW,,never_married,some_college,no_degree,white,police_officer,Corcoran,Hank,Andrew,414,Tuscaloosa,AL,USA,Tuscaloosa County,105cc4ff-ab1e-4910-9a67-b09d4957bbd5
92027,Male,53,Hwy 98,8,married_present,some_college,no_degree,black,police_officer,Lee,Octavis,L,10,Escondido,CA,USA,San Diego County,96087e8a-58f4-4b6c-99e2-7a7f464bae37
6512,Male,30,Washington Street,,never_married,high_school,no_degree,puerto rican,police_officer,Jimenez,Samir,,178,East Haven,CT,USA,New Haven County,f16208dc-5bd3-47dc-b954-69b4d1c72de0
72116,Male,28,Summerwood Lane,,never_married,some_college,no_degree,white,police_officer,Hunter,Brody,Keith,92,North Little Rock,AR,USA,Pulaski County,fb0dad3f-009a-4ecb-8ced-b185741a73d3
98226,Male,43,Chestnut St,,married_present,associates,no_degree,white,police_officer,Beaudoin,Joseph,Boyd,35,Bellingham,WA,USA,Whatcom County,103109b0-5e10-4577-bde6-96e2a7e63a76
63020,Male,24,Tanbridge Rd,#121,never_married,high_school,no_degree,mexican,police_officer,Abrante,John,Eusebio,100,De Soto,MO,USA,Washington County,ba25092e-d725-479f-9e07-83f4fd81bca3
766,Female,65,S Iowa,Sonora,married_present,less_than_9th,no_degree,puerto rican,police_officer,Justiniano,Monnie,Liseth,30,Villalba,PR,USA,Villalba Municipio,63562d87-7aa6-444e-b13a-89e7da87b78b
962,Male,22,Diego Salcedo,,never_married,9th_12th_no_diploma,no_degree,dominican,police_officer,Santiagomatos,David,,183,Catano,PR,USA,Bayamon Municipio,b5002ef1-5a47-4022-a08f-ee409ab7720f
30120,Male,36,Hawkbill Cir,,married_present,some_college,no_degree,white,police_officer,Pihl,Christopher,Caldwell,103,Cartersville,GA,USA,Bartow County,1116cd7a-f0b1-4a24-b6df-850a6f93e655
74344,Male,30,Mahogany Avenue,,married_present,some_college,no_degree,white,police_officer,Smith,Michael,Hopkins,34,Grove,OK,USA,Ottawa County,2db2ce83-c63f-43db-a7c5-e98d006b63ff
90744,Male,45,Jackson St,,married_present,less_than_9th,no_degree,southeast asian,police_officer,Bacarella,Liem,Van,26,Wilmington,CA,USA,Los Angeles County,aaa34f11-aeaf-411e-8903-7522c6cb8b2b
11768,Male,24,Ken Mar Dr,,never_married,some_college,no_degree,white,police_officer,Sellars,Dennis,Scott,192,Northport,NY,USA,Suffolk County,10d1138b-d31f-497e-bcef-255ff36ab08f
13601,Female,38,Calvary Rd,,married_present,bachelors,arts_humanities,white,police_officer,Barrett,Leah,N,167,Watertown,NY,USA,Lewis County,4b85987f-672f-4719-960e-17a95061c9c0
97007,Male,46,State Hwy 104,,married_present,high_school,no_degree,mexican,police_officer,Mahin,Jose,Lino,19,Beaverton,OR,USA,Washington County,f7dc4fb5-3054-4e6e-95ce-318327930b3c
22601,Female,51,Jasmine Parkway,,married_present,some_college,no_degree,mexican,police_officer,Soler,Maria,Enid,2,Winchester,VA,USA,Frederick County,db69dec1-6d78-470c-92c5-b24cb430289f
959,Male,42,Ogden St,2,married_present,bachelors,education,puerto rican,police_officer,Obando,Rooney,Ben,1117,Bayamon,PR,USA,Bayamon Municipio,7074f84e-f35b-4f28-b3c3-2886c67e9137
54750,Male,43,Co Rd 19,,married_present,high_school,no_degree,white,police_officer,Wilson,Kurtz,Kyle,324,Maiden Rock,WI,USA,Pierce County,88dd6900-bfba-46f4-b615-d86dd448c8e6
63379,Male,47,85th Ct NE,Unit R,married_present,high_school,no_degree,white,police_officer,Butts,Arthur,Lee,33,Troy,MO,USA,Warren County,803b25bd-1fbc-454d-aa89-cc0966641303
43412,Female,44,Moreland St,,married_present,bachelors,education,white,police_officer,Mcguire,Savannah,E,250,Curtice,OH,USA,Ottawa County,a70bd42b-12ed-4c94-9cef-4e1155a1454c
6254,Male,43,Ring St,,divorced,bachelors,business,white,police_officer,Hunter,Joshua,Campbell,184,North Franklin,CT,USA,New London County,587e27ae-d224-42b4-98c3-babc91d6b504
90631,Male,30,N 1st St,,married_present,some_college,no_degree,east asian,police_officer,Chongyen,Bok,Hyun,17,La Habra,CA,USA,Los Angeles County,76361f03-b450-4fc0-8db1-6aecc71c9ba5
77080,Male,36,Pine Arbor Dr,,never_married,high_school,no_degree,mexican,police_officer,Nieves,Juan,Andres,161,Houston,TX,USA,Harris County,42667617-0dd9-4170-bd54-b867b6bacda3
17022,Female,59,Amberwoods Way,,never_married,bachelors,stem,white,police_officer,Halpin,Patricia,A,13,Elizabethtown,PA,USA,Dauphin County,b3804c9f-365f-49fa-b098-741a4513b856
76513,Male,31,W Sonora St,,never_married,bachelors,business,white,police_officer,Cronen,Lance,Leon,285,Belton,TX,USA,Bell County,33c8cbe8-edc2-4358-8038-7568e43fac6c
60126,Male,24,Cadieux Rd,Apt 1902,never_married,some_college,no_degree,white,police_officer,Walker,Terry,Michael,59,Elmhurst,IL,USA,Cook County,ba29ef48-df3b-44c1-8137-e807d9e012ee
8857,Male,59,Meridene Dr,,married_present,some_college,no_degree,puerto rican,police_officer,Tacoronte,Cesar,David,211,Old Bridge,NJ,USA,Middlesex County,73b5e1d9-5ec9-44c5-bad6-36acdaca1f30
28052,Male,55,Gale Road,Unit 107,married_present,high_school,no_degree,white,police_officer,Coughlin,Adam,Larue,211,Gastonia,NC,USA,Gaston County,424f6dc3-6cbf-45d1-9afa-c5de57866eb5
44112,Female,51,Glenwood Ave,2,divorced,high_school,no_degree,white,police_officer,Eidson,Kristina,Joyce,32,Cleveland,OH,USA,Cuyahoga County,206d905a-2d4b-41a1-8ae8-02b9f3a64e65
32324,Male,21,SW 124th Pl,,never_married,high_school,no_degree,white,police_officer,Leen,Joshua,Henry,196,Chattahoochee,FL,USA,Gadsden County,e332da7b-8b10-41ff-8ed7-9210835a294b
77505,Male,20,5th Avenue West,,never_married,associates,no_degree,mexican,police_officer,Holden,Jose,H,195,Pasadena,TX,USA,Harris County,20363439-3f13-45e2-baa0-e913784d5365
